id,label,ts_in,ts_out,attr_1,attr_2,attr_3
1,customer-44,5,21,168,174,53
2,customer-598,5,56,214,157,12
3,customer-13,10,27,56,104,169
4,customer-631,11,74,88,88,176
5,customer-730,11,89,145,106,76
6,customer-686,11,94,182,162,192
7,customer-756,11,96,89,94,28
8,customer-212,12,24,167,20,28
9,customer-452,12,44,175,167,45
10,customer-302,12,58,190,45,20
11,customer-454,12,65,169,108,191
12,customer-148,13,48,134,108,205
13,customer-542,13,49,103,43,98
14,customer-365,13,63,231,65,39
15,customer-546,13,88,245,259,72
16,customer-965,14,44,87,123,81
17,customer-931,15,16,209,70,134
18,customer-651,15,56,59,134,245
19,customer-61,15,68,73,89,117
20,customer-902,16,20,198,226,169
21,customer-207,16,22,174,154,167
22,customer-503,17,22,123,113,202
23,customer-941,17,22,22,202,166
24,customer-765,17,56,191,158,180
25,customer-184,17,59,41,12,9
26,customer-795,17,75,108,134,196
27,customer-816,17,81,19,207,211
28,customer-648,18,27,61,103,192
29,customer-711,18,32,90,209,239
30,customer-191,18,79,101,120,120
31,customer-122,18,97,213,196,170
32,customer-947,19,76,73,91,22
33,customer-233,19,87,145,175,38
34,customer-127,20,45,229,58,143
35,customer-347,20,104,182,170,39
36,customer-225,21,42,161,218,71
37,customer-177,21,54,114,157,2
38,customer-724,21,56,224,212,54
39,customer-877,21,99,25,134,5
40,customer-911,22,23,127,140,82
41,customer-241,22,62,203,128,69
42,customer-591,22,76,191,83,175
43,customer-762,23,82,31,123,195
44,customer-857,23,83,198,98,176
45,customer-872,24,67,150,73,85
46,customer-564,25,47,101,165,144
47,customer-773,25,47,102,238,59
48,customer-199,25,56,262,54,76
49,customer-139,25,107,140,88,63
50,customer-846,26,40,117,80,174
51,customer-525,26,92,85,118,67
52,customer-769,26,92,199,214,199
53,customer-847,26,114,19,58,189
54,customer-895,27,40,187,243,73
55,customer-20,27,57,175,200,106
56,customer-729,27,71,47,131,188
57,customer-265,27,79,208,121,99
58,customer-622,28,101,81,213,104
59,customer-472,28,110,3,48,52
60,customer-833,29,35,199,145,87
61,customer-96,29,43,94,72,78
62,customer-705,29,83,25,191,6
63,customer-995,29,85,176,100,264
64,customer-925,29,90,45,137,107
65,customer-444,29,118,158,126,130
66,customer-987,30,104,86,200,128
67,customer-19,31,39,98,36,87
68,customer-568,31,98,37,98,58
69,customer-119,32,79,121,149,127
70,customer-256,32,104,81,66,203
71,customer-918,34,67,97,186,191
72,customer-334,34,88,70,23,37
73,customer-949,35,57,171,104,75
74,customer-626,35,63,41,164,54
75,customer-584,36,75,38,234,33
76,customer-348,37,37,165,79,120
77,customer-499,37,64,235,25,211
78,customer-890,37,65,201,73,25
79,customer-354,37,76,42,77,164
80,customer-807,37,85,11,126,28
81,customer-257,37,90,26,28,83
82,customer-369,37,95,106,232,123
83,customer-974,37,125,65,116,93
84,customer-108,38,40,44,169,134
85,customer-770,38,60,67,5,25
86,customer-916,38,70,62,204,181
87,customer-630,38,75,47,150,161
88,customer-934,38,98,192,85,21
89,customer-249,38,108,221,191,170
90,customer-547,39,56,100,121,68
91,customer-909,39,65,233,182,134
92,customer-447,39,67,215,121,162
93,customer-502,39,91,100,57,170
94,customer-596,39,121,198,150,120
95,customer-54,40,43,34,51,31
96,customer-553,40,50,129,69,80
97,customer-850,40,58,219,239,209
98,customer-368,40,65,138,35,236
99,customer-47,40,86,115,211,114
