id,label,ts_in,ts_out
1,customer-1,126,152,135.34069905840366,136.21792478696335,134.71617286376602
2,customer-2,133,165,35.54942579733645,36.49517120468886,32.92604404103259
3,customer-3,120,136,71.56397754564952,72.63390779783577,71.91995513226918
4,customer-4,120,140,0,0,0
5,customer-5,158,193,115.76587067757909,112.58350815033194,117.11400835803808
6,customer-6,183,246,70.95835869477924,69.11058592456851,69.39099044196705
7,customer-7,105,118,39.09410106801947,46.70999000628868,41.77172238794758
8,customer-8,61,127,0,0,0
9,customer-9,148,158,155.16481245105635,156.8634527650136,151.16059933362234
10,customer-10,127,223,97.20736779046841,90.84647121793252,92.3907831633016
11,customer-11,185,220,49.643134484697924,47.54885705793289,45.90151189123434
12,customer-12,35,64,139.83146004044218,139.88194850043857,133.3587912284383
13,customer-13,51,102,157.91607600760358,157.96019022345394,154.97551383129183
14,customer-14,133,139,136.67300421526198,139.87197160545864,141.99524064413453
15,customer-15,75,165,69.19388266414613,66.78716270849363,65.83288452444137
16,customer-16,102,151,0,0,0
17,customer-17,161,178,59.96996295277627,63.358567383932865,60.06427646920572
18,customer-18,143,172,89.26202220699102,92.88248497524103,85.21642483836536
19,customer-19,181,258,23.417984773453277,29.68734872843588,27.791215029185537
20,customer-20,31,73,75.8663203011063,80.42757579566896,78.15332425440752
21,customer-21,162,188,32.315935752332955,37.26561616035329,38.09502024762817
22,customer-22,241,260,48.745665666258944,50.08995075139022,47.94721539229767
23,customer-23,127,220,81.07371957909811,81.15352149487639,87.02035480878081
24,customer-24,32,38,100.7509391106994,97.02313856265468,95.42392829460495
25,customer-25,59,140,54.9094922032103,56.67307630019086,55.08328867478024
26,customer-26,119,207,53.23629075398945,54.58388436229281,49.64589959654053
27,customer-27,194,273,116.05143865330255,121.8190139449728,117.2900564502074
28,customer-28,182,258,90.22553497794817,83.16488277026653,82.35740301111295
29,customer-29,165,223,1.9416736394325729,3.2099339558402464,6.6000570376881305
30,customer-30,187,275,74.56571945144213,79.21957951240339,74.84152044060053
31,customer-31,159,218,6.861492253014893,7.229739130792917,6.741741521575485
32,customer-32,188,194,173.06761454652118,170.74429110808111,167.3844491891103
33,customer-33,163,219,142.13337069648946,145.21647878515364,148.73763919803764
34,customer-34,64,150,76.46728851287762,74.34777408340565,77.47649907349397
35,customer-35,93,138,156.97376359959867,162.5004851738676,162.73307920639238
36,customer-36,179,262,155.29843003980815,154.99254795216444,153.9761341139028
37,customer-37,186,244,186.09656113398609,189.10928839787505,191.18298696582232
38,customer-38,196,254,117.18301463007508,114.26870327987118,123.50096521398743
39,customer-39,151,238,66.08222984973673,67.91285135810925,67.30452240419592
40,customer-40,130,143,86.03428628766282,78.82751740206012,82.72970845604708
41,customer-41,230,252,48.04671224939393,51.555850008581935,51.51542903185794
42,customer-42,141,234,0,0,0
43,customer-43,136,211,109.07604894636522,107.79379339169638,104.3930444067128
44,customer-44,241,325,158.48652209984132,157.3476735660188,158.15406526753966
45,customer-45,127,187,176.7952529528482,184.3311733259379,181.04844644958297
46,customer-46,188,227,9.866421847145542,10.573116296330417,8.516296684280395
47,customer-47,202,262,200,200,195.05533169508993
48,customer-48,138,164,166.49964256838382,169.0560706790986,161.20938708539447
49,customer-49,103,200,10.232984095939765,15.611930243552125,6.555962392601459
50,customer-50,90,94,47.344729282154674,51.288570487811015,51.93582564203444
51,customer-51,84,177,73.91745444803196,74.67086211422844,72.94354918034051
52,customer-52,81,82,19.196213122260822,13.38461102078838,17.232227835525162
53,customer-53,81,161,38.42655815357257,33.88830385609477,39.894600572102945
54,customer-54,143,193,0,0,0
55,customer-55,224,279,175.5578694657582,179.68145412923238,172.18137985600464
56,customer-56,92,161,131.61356303942958,128.10604098238835,124.69053727690716
57,customer-57,35,107,162.19402672100955,164.45604593755303,163.2258584160163
58,customer-58,26,72,64.54375549388594,61.83841672105709,64.0496710098044
59,customer-59,211,294,75.8206447904944,80.74852496236592,76.39179185385758
60,customer-60,105,172,92.85565447362234,85.04249035976163,87.33460547142248
61,customer-61,30,39,0,0,0
62,customer-62,186,274,145.94456407637267,137.0824652601543,140.6607261897843
63,customer-63,49,94,111.77460802688196,118.99314169451098,117.01388810255054
64,customer-64,122,141,71.20135393463643,78.6803497646142,77.24339939752588
65,customer-65,235,269,30.88819838373608,30.68616486241888,27.614394149621788
66,customer-66,95,187,30.780109051204917,28.023284396825197,36.67639160455515
67,customer-67,168,172,89.89292941383847,90.61617042337005,88.9650104386758
68,customer-68,109,122,136.50335147176335,137.38605872846344,138.29901811937944
69,customer-69,166,209,53.18534308280247,51.8415125276623,55.45058932349238
70,customer-70,186,277,5.8634634321344885,2.352363917837776,4.755438349841582
71,customer-71,201,220,185.22626864351082,186.65317322613103,185.2830212072866
72,customer-72,194,238,0,0,0
73,customer-73,27,94,142.8380004050782,144.3810980575273,142.98136869943565
74,customer-74,135,141,61.819046991695444,65.22480908041634,56.00314685873891
75,customer-75,129,164,63.83456739646563,69.21082388404665,69.41534589300991
76,customer-76,252,337,109.40895885906176,114.25609767612573,112.05808669730548
77,customer-77,239,267,157.4551519454304,153.41387602798196,158.39022568215884
78,customer-78,157,219,171.31636403193238,173.05643731755234,172.9210756256525
79,customer-79,121,173,36.03343212323261,39.17499808408749,36.56978328428356
80,customer-80,113,130,0,0,0
81,customer-81,116,187,60.54388320927452,58.02272957266044,62.83926060102633
82,customer-82,200,254,41.52971108310095,43.39661503302116,41.242234413330735
83,customer-83,52,119,152.51453412183562,158.25178561784656,155.3193491017724
84,customer-84,116,163,109.45607504955348,107.66716383488291,111.07927258953518
85,customer-85,191,266,0,0,0
86,customer-86,151,180,177.57723941788345,183.72488553791518,176.49427576779405
87,customer-87,63,96,140.4177572077588,140.34941076919395,136.0216766898593
88,customer-88,69,86,143.66901265432836,145.32620861695764,145.1280716033767
89,customer-89,15,24,42.889064690415296,45.29857530040093,44.51748356704546
90,customer-90,244,322,166.15476643269025,160.84233255328326,158.4690511098181
91,customer-91,102,147,105.71154476173882,106.19637513846911,100.46452447393492
92,customer-92,243,281,113.0926432422873,113.07316278698661,107.38299165990361
93,customer-93,159,177,0,0,0
94,customer-94,139,228,70.18982924397551,63.36238647328405,64.67527345527748
95,customer-95,104,198,144.0224296208276,136.95268335594645,140.14114956240505
96,customer-96,97,141,118.08047774333274,120.1949741330257,118.80676564249964
97,customer-97,228,298,0,0,0
98,customer-98,16,23,190.23326828257868,186.55319677498062,187.0339665299616
99,customer-99,88,128,170.90582587435964,166.1893335462101,170.41335789397536
100,customer-100,120,131,135.8359806828249,138.32221265592497,136.0717250483731
101,customer-101,180,268,43.25493986417633,42.495429676325664,46.715263753558354
102,customer-102,123,185,72.58635534247307,63.52381585390837,67.23007046416478
103,customer-103,42,94,61.5990498895992,65.79333107371146,62.2097926558297
104,customer-104,164,225,28.442999321115288,32.87125752627719,27.79715151401244
105,customer-105,176,257,107.15464582538023,113.33622259898254,116.77148478989486
106,customer-106,70,146,0,0,0
107,customer-107,204,223,0,0,0
108,customer-108,64,117,155.3843862015914,147.23689808546632,149.93386980431748
109,customer-109,67,86,130.45434078104356,128.42871379206787,131.68788881107577
110,customer-110,134,141,87.12592069361568,90.64101451164352,89.3274474940314
111,customer-111,85,116,98.96207008961281,92.63344562935288,98.61050385684946
112,customer-112,155,183,47.150236617297935,47.288943031465905,53.30942970395097
113,customer-113,143,233,147.4929528400802,143.47155543293928,147.63857140250917
114,customer-114,69,134,0,0,0
115,customer-115,173,244,43.59748602662464,48.95478578480392,47.94112480322936
116,customer-116,71,76,50.389156169640074,50.888351967731936,54.67180689273764
117,customer-117,259,303,191.14637680796383,184.30413636388948,191.04266565064404
118,customer-118,102,141,96.79377895290443,97.97198375917922,93.28507749820938
119,customer-119,268,270,49.83007936306808,44.45841813415581,45.46099552458468
120,customer-120,69,101,17.81202411509709,16.397379291460187,11.814749646845968
121,customer-121,202,258,157.69006346320458,157.667095043103,149.37085956679365
122,customer-122,265,321,0,0,0
123,customer-123,133,133,76.14664855668903,75.28711130354407,77.68551500351971
124,customer-124,171,238,0,2.8750257516962403,0
125,customer-125,161,169,82.92340579234735,83.36862432133856,84.4571259058736
126,customer-126,143,190,27.03410271784214,23.806126150301754,24.606652881744225
127,customer-127,196,203,69.91681040937094,67.18818175225178,71.7026893992098
128,customer-128,211,230,121.63008975841625,126.39794818963547,127.34685491631734
129,customer-129,117,156,175.64510730139432,170.53485470869273,173.30170754968347
130,customer-130,106,155,4.513890302067341,7.542476218637354,6.812942677128653
131,customer-131,89,170,170.9745557355129,170.36036409441587,174.3336414538353
132,customer-132,214,245,99.89173130078365,102.35342092954797,102.85511160788826
133,customer-133,198,281,50.82982150445495,57.415567503933296,54.416394504455404
134,customer-134,206,233,39.319080868645614,46.12072570078267,38.86244677839589
135,customer-135,150,215,0,0,0
136,customer-136,146,197,8.987865350461648,10.990770592366498,9.39365123604247
137,customer-137,83,149,171.9711744145682,176.24935988272523,176.36708519664145
138,customer-138,98,172,117.01182430678179,116.28657215547054,124.69967544696304
139,customer-139,5,30,92.44362183597323,93.71496674962471,84.1308074893455
140,customer-140,31,85,170.4190991503167,174.27001463969975,171.42533565644612
