id,label,ts_in,ts_out,attr_1,attr_2,attr_3
1,customer-888,5,70,108,93,91
2,customer-615,6,48,196,193,9
3,customer-347,6,85,134,65,70
4,customer-91,8,20,0,0,225
5,customer-949,8,102,246,0,0
6,customer-610,9,22,50,43,154
7,customer-235,9,67,16,186,18
8,customer-259,10,48,179,22,23
9,customer-368,11,20,29,168,31
10,customer-664,11,21,135,61,137
11,customer-912,11,30,168,34,167
12,customer-36,11,32,24,181,22
13,customer-280,12,82,142,58,147
14,customer-15,13,50,54,146,59
15,customer-27,14,25,182,190,13
16,customer-413,14,41,164,169,34
17,customer-125,14,63,158,46,149
18,customer-990,14,92,77,119,121
19,customer-32,14,94,101,99,96
20,customer-215,14,111,167,32,31
21,customer-596,15,21,86,119,115
22,customer-478,15,23,144,56,59
23,customer-661,15,64,0,197,0
24,customer-616,15,102,3,7,194
25,customer-407,16,97,92,93,107
26,customer-642,17,22,5,2,196
27,customer-45,17,98,129,134,68
28,customer-262,17,111,31,165,174
29,customer-723,18,23,220,0,0
30,customer-733,18,71,181,23,172
31,customer-293,19,19,61,57,144
32,customer-573,19,46,101,102,99
33,customer-696,19,87,67,128,131
34,customer-686,19,88,0,0,223
35,customer-649,20,107,0,0,202
36,customer-497,20,114,92,105,112
37,customer-858,21,67,97,99,105
38,customer-923,21,75,75,125,73
39,customer-203,22,28,86,85,114
40,customer-62,22,85,87,114,82
41,customer-317,22,96,97,90,108
42,customer-511,23,27,48,151,155
43,customer-934,23,36,117,114,82
44,customer-402,24,38,0,0,212
45,customer-185,24,98,79,123,72
46,customer-498,25,125,121,79,82
47,customer-16,26,49,179,180,18
48,customer-945,26,49,159,157,46
49,customer-23,26,50,183,12,187
50,customer-397,26,95,191,9,194
51,customer-213,26,102,181,20,24
52,customer-863,27,50,104,101,97
53,customer-513,27,67,176,25,26
54,customer-114,27,76,73,125,127
55,customer-414,27,109,140,59,139
56,customer-90,28,71,58,58,147
57,customer-301,28,112,38,39,166
58,customer-933,29,29,112,90,106
59,customer-864,29,60,105,90,90
60,customer-382,29,67,157,39,160
61,customer-840,30,32,107,97,101
62,customer-415,30,65,0,234,0
63,customer-839,30,97,176,177,25
64,customer-659,30,99,44,155,153
65,customer-134,30,109,16,23,181
66,customer-277,30,112,260,0,0
67,customer-598,31,55,90,106,109
68,customer-712,31,71,192,4,12
69,customer-534,31,98,227,0,0
70,customer-876,31,125,32,25,170
71,customer-937,32,100,160,42,40
72,customer-743,32,103,95,97,105
73,customer-231,32,118,83,121,114
74,customer-108,33,40,170,33,30
75,customer-885,33,69,0,210,0
76,customer-24,33,70,195,2,195
77,customer-447,34,85,0,228,0
78,customer-34,34,112,120,80,122
79,customer-641,35,57,4,7,197
80,customer-43,35,120,23,175,20
81,customer-169,36,47,0,232,0
82,customer-890,36,85,209,0,0
83,customer-355,36,106,0,211,0
84,customer-383,37,89,73,122,130
85,customer-222,38,76,124,127,77
86,customer-85,38,86,213,0,0
87,customer-553,38,106,75,126,125
88,customer-766,38,122,27,31,168
89,customer-868,38,128,112,109,92
90,customer-374,39,94,186,191,10
91,customer-556,39,123,150,45,49
92,customer-835,40,114,0,0,234
93,customer-245,41,76,13,183,21
94,customer-140,42,67,68,129,127
95,customer-976,42,93,195,8,7
96,customer-112,42,137,94,103,108
97,customer-389,43,119,96,101,109
98,customer-691,44,49,0,0,210
99,customer-406,44,73,191,10,14
100,customer-378,44,74,121,84,117
101,customer-608,44,77,36,169,159
102,customer-852,44,78,33,166,39
103,customer-398,44,121,65,68,133
104,customer-564,45,52,1,194,10
105,customer-536,45,70,37,162,166
106,customer-22,45,77,145,58,54
107,customer-178,45,79,15,15,181
108,customer-64,45,91,131,71,69
109,customer-637,45,129,56,146,53
110,customer-119,45,135,59,138,62
111,customer-678,46,93,61,139,60
112,customer-472,46,96,85,82,113
113,customer-767,46,123,98,100,102
114,customer-325,47,62,147,56,54
115,customer-750,47,73,90,86,111
116,customer-7,47,103,141,59,142
117,customer-790,47,103,83,82,115
118,customer-363,47,106,233,0,0
119,customer-870,47,115,165,32,35
120,customer-490,48,67,183,19,183
121,customer-853,48,98,138,57,145
122,customer-408,48,116,34,43,162
123,customer-489,48,127,157,39,42
124,customer-218,49,116,15,9,188
125,customer-473,49,117,21,180,181
126,customer-491,49,130,77,125,123
127,customer-307,49,140,151,150,46
128,customer-924,49,142,110,95,104
129,customer-238,50,66,10,191,195
130,customer-107,50,92,56,140,143
131,customer-42,50,106,0,211,0
132,customer-819,51,68,0,205,0
133,customer-580,51,74,14,20,185
134,customer-469,51,119,58,142,53
135,customer-197,51,134,128,127,75
136,customer-797,52,80,64,60,138
137,customer-448,52,87,70,76,127
138,customer-410,52,89,167,32,172
139,customer-565,52,100,74,131,69
140,customer-915,52,138,110,106,92
141,customer-903,53,57,167,38,167
142,customer-827,53,62,19,20,185
143,customer-305,53,82,38,162,38
144,customer-908,53,91,0,250,0
145,customer-311,53,115,65,140,140
146,customer-542,53,115,52,55,143
147,customer-962,54,104,87,114,108
148,customer-958,54,117,64,62,135
149,customer-671,54,128,3,7,194
150,customer-939,55,143,85,92,113
151,customer-952,55,145,10,4,193
152,customer-887,56,80,58,137,147
153,customer-503,56,83,43,42,161
154,customer-129,56,87,109,86,94
155,customer-71,56,125,176,23,29
156,customer-285,56,127,18,186,16
157,customer-476,57,69,0,0,249
158,customer-873,57,69,123,76,82
159,customer-521,57,95,15,187,8
160,customer-467,57,100,39,160,164
161,customer-640,57,104,158,163,42
162,customer-599,58,59,110,86,109
163,customer-429,58,101,240,0,0
164,customer-809,59,60,82,115,117
165,customer-753,59,91,80,121,118
166,customer-614,59,105,60,139,56
167,customer-800,59,125,115,82,121
168,customer-917,59,132,157,43,162
169,customer-744,59,145,0,223,0
170,customer-484,60,91,0,206,0
171,customer-196,60,117,50,152,50
172,customer-569,60,150,84,117,121
173,customer-574,61,78,104,109,94
174,customer-658,61,104,70,133,133
175,customer-225,61,108,163,36,33
176,customer-709,61,126,159,37,39
177,customer-54,62,132,24,180,22
178,customer-186,63,67,156,153,46
179,customer-446,63,81,123,79,81
180,customer-331,63,83,6,189,10
181,customer-390,63,92,113,82,91
182,customer-936,63,92,81,124,75
183,customer-940,63,116,113,88,113
184,customer-703,63,127,139,60,56
185,customer-769,63,129,61,64,136
186,customer-575,64,76,60,139,58
187,customer-162,64,79,139,130,66
188,customer-117,64,99,189,16,182
189,customer-270,64,118,9,195,1
190,customer-537,64,122,213,0,0
191,customer-480,64,132,174,27,175
192,customer-855,64,140,0,214,0
193,customer-303,64,162,72,76,124
194,customer-706,65,74,93,106,91
195,customer-421,65,111,16,180,17
196,customer-477,65,121,0,198,0
197,customer-74,65,122,97,95,101
198,customer-465,65,127,57,139,56
199,customer-145,66,68,140,133,65
200,customer-638,66,76,180,20,15
201,customer-158,66,81,70,129,72
202,customer-456,66,81,128,67,76
203,customer-701,66,93,190,15,5
204,customer-72,66,164,149,48,55
205,customer-6,67,74,0,2,199
206,customer-846,67,76,120,84,118
207,customer-997,67,111,0,0,242
208,customer-697,67,124,78,77,124
