id,label,ts_in,ts_out,attr_1,attr_2,attr_3
1,product-3726,0,93,205,195,78
2,product-4442,0,147,39,83,240
3,product-3790,0,259,196,59,165
4,product-1309,2,17,214,68,159
5,product-1980,2,18,148,77,167
6,product-309,2,92,103,188,239
7,product-2666,3,21,112,137,62
8,product-3856,3,34,57,75,133
9,product-2987,3,45,192,186,70
10,product-2755,3,78,95,193,152
11,product-3858,3,78,166,223,75
12,product-3333,3,80,232,61,38
13,product-4138,3,91,181,197,206
14,product-3597,3,93,115,184,139
15,product-834,3,94,176,67,47
16,product-2356,4,16,3,166,217
17,product-280,4,17,155,42,240
18,product-2377,4,23,234,198,118
19,product-2492,4,44,92,102,164
20,product-1946,4,47,68,210,33
21,product-2062,4,48,146,243,196
22,product-2414,4,92,104,164,209
23,product-4143,5,11,101,125,172
24,product-3346,5,35,74,200,19
25,product-4253,5,64,179,54,133
26,product-2789,6,18,164,238,23
27,product-2009,6,21,192,104,213
28,product-1396,6,26,76,34,120
29,product-2360,6,26,70,111,51
30,product-348,6,55,172,121,108
31,product-2482,6,55,254,172,192
32,product-4724,6,92,28,29,7
33,product-3973,7,8,177,181,147
34,product-1026,7,18,195,124,245
35,product-1661,7,40,115,27,152
36,product-379,7,42,120,196,196
37,product-3355,7,43,99,113,202
38,product-3936,7,99,148,46,183
39,product-3203,8,30,104,110,23
40,product-2374,8,47,15,127,224
41,product-3061,8,48,46,63,210
42,product-116,8,57,103,115,117
43,product-827,8,58,132,154,86
44,product-4224,8,95,72,84,225
45,product-4653,8,98,159,170,155
46,product-2782,8,106,161,71,126
47,product-1660,9,41,193,110,129
48,product-4971,9,48,155,190,114
49,product-81,9,54,159,189,132
50,product-2438,9,67,143,103,209
51,product-1198,9,78,124,154,183
52,product-4231,9,97,111,190,21
53,product-701,10,17,194,116,136
54,product-3842,10,27,37,57,117
55,product-4848,10,27,140,75,73
56,product-2083,10,31,111,154,174
57,product-1468,10,34,78,71,90
58,product-1187,10,36,142,84,186
59,product-2578,10,44,81,58,136
60,product-1356,10,62,88,165,141
61,product-4315,11,16,156,87,116
62,product-1273,11,17,121,30,216
63,product-406,11,21,84,196,21
64,product-2344,11,25,50,223,131
65,product-507,11,34,144,97,18
66,product-4277,11,40,35,145,54
67,product-3103,11,76,77,126,215
68,product-910,11,81,217,77,157
69,product-4074,11,95,148,18,140
70,product-3183,12,12,3,85,198
71,product-2636,12,25,118,100,75
72,product-4330,12,32,241,190,263
73,product-4951,12,36,97,177,85
74,product-2542,12,53,91,167,192
75,product-1487,12,69,177,194,18
76,product-4017,12,70,146,176,154
77,product-3716,12,73,73,108,123
78,product-4890,12,90,180,125,119
79,product-2241,12,99,209,245,65
80,product-4267,13,19,139,207,111
81,product-2488,13,25,154,69,246
82,product-3744,13,25,52,177,148
83,product-1574,13,31,87,181,163
84,product-1296,13,32,213,157,230
85,product-2141,13,39,26,124,154
86,product-3908,13,62,127,136,222
87,product-4498,13,63,29,96,192
88,product-2864,13,65,101,160,137
89,product-1583,13,71,33,72,46
90,product-3719,13,72,77,123,50
91,product-2428,13,80,166,162,93
92,product-224,13,84,231,178,188
93,product-4279,13,85,140,120,129
94,product-447,13,90,91,190,124
95,product-2077,13,93,153,265,94
96,product-2367,13,95,195,47,44
97,product-3133,13,104,226,19,129
98,product-594,14,17,49,112,176
99,product-2851,14,20,222,29,182
100,product-349,14,35,185,142,42
101,product-4402,14,38,174,149,212
102,product-3444,14,39,185,127,152
103,product-3961,14,74,60,105,45
104,product-3032,14,75,198,129,118
105,product-1612,14,83,94,77,100
106,product-402,14,84,178,168,7
107,product-60,14,85,201,161,104
108,product-4271,14,85,176,41,86
109,product-4474,15,16,70,26,213
110,product-3877,15,36,85,98,138
111,product-1022,15,46,65,193,38
