id,label,ts_in,ts_out,attr_1,attr_2,attr_3
1,product-1034,3,67,29,27,172
2,product-1163,4,30,130,124,72
3,product-625,4,41,38,37,160
4,product-1736,4,64,23,19,177
5,product-628,5,11,133,71,129
6,product-379,5,42,179,17,18
7,product-1250,5,57,157,38,43
8,product-793,6,19,18,179,19
9,product-1914,6,25,17,21,180
10,product-778,6,52,83,118,117
11,product-611,6,59,217,0,0
12,product-1626,7,29,77,120,83
13,product-1731,8,12,49,43,153
14,product-100,8,25,103,104,97
15,product-1015,8,32,52,147,52
16,product-1022,8,32,94,96,103
17,product-1177,8,59,47,40,157
18,product-1091,8,85,86,85,119
19,product-829,9,13,171,26,178
20,product-140,9,65,32,41,163
21,product-1712,10,93,119,120,83
22,product-1115,10,98,34,41,162
23,product-882,11,27,221,0,0
24,product-1233,11,67,181,14,20
25,product-1151,12,13,158,44,153
26,product-1740,13,33,81,85,115
27,product-1259,13,38,138,65,132
28,product-1071,13,84,105,95,97
29,product-471,13,99,128,67,75
30,product-1838,14,17,19,25,180
31,product-1327,14,18,125,124,75
32,product-851,14,32,200,0,2
33,product-1292,14,46,129,70,126
34,product-1723,14,83,10,193,11
35,product-1231,14,92,0,5,199
36,product-971,15,28,158,160,37
37,product-1752,15,29,0,0,201
38,product-1025,15,33,161,38,43
39,product-1148,15,42,0,206,0
40,product-1106,15,56,31,165,37
41,product-781,15,59,13,183,18
42,product-1812,15,98,7,190,7
43,product-28,15,102,66,131,68
44,product-241,16,25,112,88,89
45,product-988,16,59,17,11,184
46,product-860,16,70,87,85,111
47,product-1925,16,72,67,66,131
48,product-1692,17,26,133,62,134
49,product-1598,17,33,56,141,143
50,product-1133,17,49,96,100,100
51,product-715,17,55,91,109,110
52,product-828,17,100,177,174,25
53,product-1160,18,18,116,109,86
54,product-883,18,35,112,111,91
55,product-1511,18,54,54,148,151
56,product-1044,18,90,0,0,230
57,product-1515,18,103,13,8,190
58,product-1800,18,104,135,69,69
59,product-680,18,108,0,0,205
60,product-99,18,113,74,125,80
61,product-1104,19,75,0,0,239
62,product-1498,19,98,112,93,104
63,product-1699,20,40,71,134,131
64,product-1420,20,42,97,93,103
65,product-1848,20,42,128,77,69
66,product-178,20,60,151,45,52
67,product-1951,21,40,62,138,138
68,product-50,21,80,90,112,111
69,product-465,21,84,107,108,92
70,product-1642,21,84,0,205,0
71,product-351,21,96,0,277,0
72,product-194,21,104,199,2,2
73,product-1783,22,26,152,48,154
74,product-356,22,33,123,76,73
75,product-708,22,51,158,37,159
76,product-1947,22,74,47,50,153
77,product-1396,22,80,179,19,180
78,product-597,22,93,122,83,75
79,product-1343,22,112,19,183,184
80,product-327,23,27,144,53,144
81,product-1410,23,44,133,68,67
82,product-956,23,71,160,163,40
83,product-1976,23,86,111,89,90
84,product-1162,23,87,52,145,60
85,product-766,23,91,107,98,97
86,product-1448,23,96,0,200,5
87,product-273,23,100,151,45,151
88,product-130,23,110,99,101,96
89,product-532,23,110,80,125,80
90,product-123,23,119,77,123,72
91,product-1353,24,24,192,8,11
92,product-1324,24,26,173,175,23
93,product-1569,24,31,35,169,26
94,product-162,24,47,29,170,25
95,product-1360,24,48,62,142,63
96,product-733,24,53,73,126,75
97,product-1064,24,106,49,153,146
98,product-1473,24,109,64,140,132
99,product-600,25,62,35,162,36
100,product-1187,25,87,158,156,40
101,product-714,25,90,0,238,0
102,product-369,26,64,57,148,52
103,product-728,26,77,161,39,158
104,product-348,26,90,184,11,19
105,product-87,26,95,35,36,167
106,product-544,26,110,19,24,176
107,product-226,26,116,122,77,118
108,product-623,27,37,23,173,24
109,product-1027,27,88,168,37,34
110,product-940,27,101,202,3,0
111,product-1095,27,108,127,76,121
112,product-571,27,115,87,114,88
113,product-11,28,47,128,72,125
114,product-495,28,55,162,162,41
115,product-1251,28,100,115,119,83
116,product-1766,28,116,0,0,208
117,product-1077,28,121,31,36,165
118,product-94,28,122,11,16,185
119,product-1206,29,69,40,156,46
120,product-1625,29,70,98,106,98
121,product-49,29,75,122,77,119
122,product-1176,29,91,0,0,205
123,product-1032,29,98,27,28,173
124,product-842,29,110,28,26,171
125,product-1291,30,42,206,0,0
126,product-1937,30,43,34,35,162
127,product-1638,30,96,141,56,59
128,product-1702,30,96,37,35,161
129,product-836,30,101,159,40,45
130,product-1506,30,103,158,164,40
131,product-690,31,31,100,99,106
132,product-935,31,41,80,122,79
133,product-377,31,50,109,96,91
134,product-484,31,109,65,134,132
135,product-1932,32,42,105,107,95
136,product-1608,32,46,152,153,49
137,product-658,32,64,51,147,54
138,product-1090,32,81,138,66,137
139,product-1955,32,89,84,113,89
140,product-748,32,106,0,0,213
141,product-1585,32,107,189,6,10
142,product-568,32,124,156,49,39
143,product-1784,32,128,137,68,132
144,product-1029,33,56,68,137,128
145,product-3,33,68,69,67,131
146,product-35,33,73,27,170,168
147,product-92,33,82,60,140,57
148,product-678,33,82,158,158,39
149,product-1195,33,99,0,0,207
150,product-1721,34,36,31,172,27
151,product-1194,34,64,187,17,11
152,product-774,34,66,112,114,89
153,product-1463,34,90,111,94,84
154,product-89,34,101,150,51,146
155,product-1530,34,104,0,1,204
156,product-64,34,108,36,165,39
157,product-73,34,125,117,88,82
158,product-282,34,129,106,97,98
159,product-583,35,40,174,25,179
160,product-976,35,43,114,84,113
161,product-1697,35,45,11,187,191
162,product-1444,35,69,107,93,91
163,product-990,35,80,208,0,0
164,product-1141,35,108,128,76,71
165,product-605,35,116,38,46,158
166,product-1354,35,124,143,138,59
167,product-1001,36,42,24,178,21
168,product-315,36,52,77,82,122
169,product-853,36,52,59,137,142
170,product-1888,36,66,203,0,0
171,product-902,36,68,114,81,84
172,product-869,36,71,74,121,128
173,product-984,36,73,48,153,47
174,product-1854,36,84,7,198,198
175,product-1471,36,87,127,77,124
176,product-325,36,96,119,85,84
177,product-1123,36,97,40,158,38
178,product-986,36,101,74,74,123
179,product-460,36,116,69,127,130
180,product-820,36,118,140,147,56
181,product-1184,37,47,203,0,1
182,product-813,37,49,156,46,155
183,product-197,37,53,112,84,120
184,product-414,37,70,156,47,158
185,product-985,37,92,90,89,114
186,product-1094,37,100,5,5,199
187,product-1052,37,102,88,85,113
188,product-1601,37,109,202,0,0
189,product-669,37,110,26,174,175
190,product-1484,37,127,22,173,29
191,product-1179,37,130,60,135,136
192,product-67,38,42,9,196,195
193,product-179,38,45,156,40,159
194,product-528,38,74,73,130,72
195,product-1826,38,86,156,153,47
196,product-1289,38,94,102,94,103
197,product-1674,38,94,92,92,106
198,product-1758,38,94,121,78,118
199,product-1866,38,101,67,131,66
200,product-561,38,105,106,95,96
201,product-170,38,133,56,149,47
202,product-1430,39,40,94,97,101
203,product-1100,39,53,123,78,76
204,product-155,39,74,26,29,173
205,product-290,39,87,127,70,77
206,product-1643,39,101,168,30,36
207,product-107,39,109,133,62,63
208,product-1820,39,119,0,205,0
209,product-1776,39,137,0,0,216
210,product-769,40,54,92,106,99
211,product-1362,40,81,159,154,44
212,product-723,40,90,139,64,63
213,product-1629,40,109,108,92,112
214,product-400,40,116,117,116,88
215,product-1941,40,125,61,144,61
216,product-242,40,130,148,49,49
217,product-1139,40,133,122,129,76
218,product-237,40,134,0,0,209
219,product-230,41,48,202,0,0
220,product-953,41,59,68,137,135
221,product-1896,41,95,39,43,157
222,product-1336,41,119,179,177,22
223,product-662,41,126,0,218,0
224,product-302,42,54,86,116,111
225,product-1551,42,59,0,0,224
226,product-539,42,67,198,7,4
227,product-1842,42,72,249,0,0
228,product-931,42,78,0,0,267
229,product-503,42,99,45,41,154
230,product-144,43,43,104,108,96
231,product-673,43,53,33,30,169
232,product-1215,43,61,190,6,7
233,product-1426,43,63,56,143,56
234,product-337,43,72,165,37,162
235,product-848,43,92,29,29,172
236,product-376,43,120,55,49,149
237,product-994,43,131,110,109,90
238,product-307,43,139,52,146,58
239,product-1459,43,140,84,82,118
240,product-1706,44,46,57,62,140
241,product-1524,44,52,123,118,80
242,product-1383,44,56,175,170,30
243,product-77,44,63,170,31,31
244,product-1113,44,63,150,143,55
245,product-1318,44,82,227,0,0
246,product-1942,44,83,186,12,11
247,product-239,44,84,112,92,86
248,product-1266,44,96,13,9,190
249,product-682,44,100,100,100,104
250,product-1164,44,115,38,40,158
251,product-1611,45,67,148,49,156
252,product-310,45,69,102,99,98
253,product-1019,45,76,46,49,149
254,product-403,45,81,21,176,183
255,product-915,45,82,59,144,59
256,product-1985,45,105,67,138,67
257,product-821,45,129,114,91,114
258,product-1711,45,135,37,39,164
259,product-1929,46,70,41,157,164
260,product-423,46,76,140,56,140
261,product-1136,46,93,124,77,121
262,product-203,46,127,12,6,189
263,product-1552,46,138,90,91,111
264,product-840,47,63,32,172,30
265,product-1577,47,89,185,17,12
266,product-569,47,111,0,203,2
267,product-1533,47,122,125,79,120
268,product-1946,47,122,46,149,54
269,product-812,47,126,87,111,91
270,product-1968,47,133,3,193,4
271,product-1202,48,63,80,75,125
272,product-1470,48,74,84,120,121
273,product-34,48,90,169,27,175
274,product-216,48,92,0,0,224
275,product-1973,48,108,0,224,0
276,product-1862,48,119,142,58,144
277,product-975,49,61,57,147,49
278,product-511,49,62,90,105,107
279,product-316,49,65,22,178,22
280,product-620,49,69,128,77,123
281,product-1519,49,72,0,215,0
282,product-1884,49,80,38,157,158
283,product-1188,49,97,100,97,103
284,product-384,49,100,39,160,44
285,product-436,49,110,130,68,135
286,product-741,49,112,53,148,57
287,product-782,49,133,119,81,76
288,product-826,50,65,97,104,97
289,product-1458,50,70,1,0,203
290,product-1595,50,76,73,129,67
291,product-866,50,85,36,161,34
292,product-149,50,93,16,183,20
293,product-806,50,93,163,40,162
294,product-110,50,98,48,51,153
295,product-429,50,102,118,114,86
296,product-1199,50,102,59,146,144
297,product-702,50,107,129,72,125
298,product-220,50,110,121,128,76
299,product-1126,50,123,0,0,209
300,product-689,50,127,16,189,16
301,product-1650,50,128,25,174,23
302,product-730,50,134,55,145,52
303,product-1059,50,134,87,112,113
304,product-578,50,142,119,78,127
305,product-1102,50,144,65,135,66
306,product-627,51,64,68,127,136
307,product-1000,51,65,0,226,0
308,product-84,51,72,2,200,200
309,product-877,51,87,114,81,91
310,product-540,51,92,204,0,1
311,product-169,51,103,144,55,150
312,product-997,51,113,109,93,103
313,product-593,51,126,62,133,137
314,product-1975,51,142,265,0,0
315,product-509,51,145,202,2,0
316,product-1203,51,146,0,244,0
317,product-1821,52,53,8,9,191
318,product-767,52,56,51,46,151
