id,label,ts_in,ts_out,attr_1,attr_2,attr_3
1,product-13977,0,177,47,42,160
2,product-4884,1,13,183,137,116
3,product-10580,1,15,223,127,176
4,product-14510,1,17,59,39,73
5,product-14751,1,38,23,199,41
6,product-9281,1,55,174,112,161
7,product-2283,1,56,208,99,170
8,product-10347,1,73,101,147,211
9,product-4294,2,6,116,65,73
10,product-6760,2,38,134,136,2
11,product-7453,2,53,207,182,158
12,product-6381,2,58,127,168,18
13,product-4982,2,75,17,155,93
14,product-12631,2,93,256,194,116
15,product-10490,3,5,60,162,104
16,product-10647,3,5,78,67,113
17,product-12304,3,8,57,114,89
18,product-7407,3,21,51,76,123
19,product-5395,3,32,127,126,238
20,product-6153,3,35,58,270,196
21,product-2045,3,40,185,185,39
22,product-4176,3,56,187,29,189
23,product-292,3,57,192,172,194
24,product-7349,3,59,104,95,173
25,product-4766,3,75,141,192,163
26,product-8042,3,80,47,99,226
27,product-13359,3,81,166,32,49
28,product-6450,3,82,104,213,113
29,product-6643,3,94,219,63,124
30,product-12937,4,7,74,52,154
31,product-13242,4,9,175,198,51
32,product-1625,4,14,162,185,105
33,product-2406,4,30,132,102,73
34,product-2939,4,45,220,69,87
35,product-11492,4,60,185,53,139
36,product-14425,4,61,153,52,77
37,product-4576,4,63,109,76,224
38,product-3803,4,64,138,35,107
39,product-12409,4,69,84,49,169
40,product-13172,4,71,186,101,170
41,product-12892,4,73,129,146,149
42,product-3020,4,80,66,50,22
43,product-9889,4,81,104,34,196
44,product-8859,4,85,179,223,47
45,product-6358,5,10,88,59,60
46,product-6180,5,11,12,97,120
47,product-13726,5,14,171,100,165
48,product-2289,5,31,191,123,201
49,product-5572,5,33,207,39,106
50,product-3814,5,37,158,212,211
51,product-13033,5,39,166,55,107
52,product-12537,5,43,170,13,88
53,product-3046,5,61,132,180,66
54,product-7492,5,62,219,154,213
55,product-10040,5,65,117,240,63
56,product-3581,5,71,112,113,124
57,product-8360,5,87,168,211,136
58,product-10366,5,95,6,87,42
59,product-13141,5,100,196,138,287
60,product-3889,6,6,79,72,210
61,product-529,6,15,194,154,265
62,product-6527,6,18,162,219,168
63,product-10900,6,18,63,115,183
64,product-393,6,24,125,250,147
65,product-9139,6,30,225,48,101
66,product-1752,6,34,93,47,172
67,product-11330,6,37,240,117,231
68,product-12419,6,50,35,7,57
69,product-12308,6,51,217,151,169
70,product-3957,6,66,180,116,28
71,product-7560,6,66,174,36,176
72,product-11184,6,70,123,57,53
73,product-14316,6,83,37,79,231
74,product-3767,6,88,135,51,233
75,product-5353,6,95,73,103,57
76,product-1769,6,98,123,58,68
77,product-2228,7,9,172,145,44
78,product-1957,7,11,14,194,68
79,product-11419,7,12,133,21,45
80,product-14346,7,15,160,91,148
81,product-7012,7,30,106,248,98
82,product-4813,7,33,32,54,79
83,product-5178,7,38,83,180,76
84,product-12330,7,39,202,141,75
85,product-4736,7,42,160,86,127
86,product-1709,7,69,72,146,65
87,product-5685,7,69,111,47,206
88,product-7680,7,70,62,96,105
89,product-2723,7,72,79,44,179
90,product-7416,7,90,185,212,0
91,product-4697,7,95,92,36,138
92,product-4981,7,100,77,78,142
93,product-2759,7,104,51,169,95
94,product-5108,8,8,178,163,154
95,product-4032,8,13,61,54,220
96,product-3944,8,16,190,160,177
97,product-11888,8,34,123,130,184
98,product-7130,8,35,168,115,197
99,product-8679,8,35,22,155,56
100,product-11034,8,35,98,115,200
101,product-681,8,36,28,8,249
102,product-2520,8,37,134,194,81
103,product-6877,8,41,152,93,181
104,product-7034,8,45,73,33,82
105,product-13287,8,45,162,191,91
106,product-4039,8,64,176,150,170
107,product-8625,8,66,137,3,170
108,product-8841,8,67,126,205,134
109,product-2730,8,77,212,116,105
110,product-14453,8,78,120,94,69
111,product-7723,8,80,49,204,28
112,product-10277,8,90,172,104,223
113,product-5503,8,95,22,196,229
114,product-13869,8,103,49,186,110
115,product-13004,9,14,107,214,201
116,product-5897,9,15,199,170,35
117,product-11756,9,18,163,93,113
118,product-7425,9,23,182,121,154
119,product-12353,9,23,209,29,180
120,product-13703,9,26,55,130,119
121,product-3260,9,31,200,51,61
122,product-8446,9,31,173,126,53
123,product-4336,9,36,214,166,197
124,product-8857,9,43,47,152,157
125,product-14912,9,43,59,143,207
126,product-97,9,44,21,151,214
127,product-3409,9,56,222,119,122
128,product-2021,9,57,178,148,114
129,product-12477,9,58,83,98,159
130,product-7357,9,61,78,138,165
131,product-9662,9,69,172,236,189
132,product-13034,9,71,27,208,126
133,product-13791,9,71,121,121,218
134,product-6185,9,76,153,175,148
135,product-1730,9,77,113,101,70
136,product-11496,9,80,79,121,59
137,product-11647,9,80,112,99,87
138,product-11954,9,84,95,117,101
139,product-3750,9,86,169,51,107
140,product-12004,9,86,203,65,186
141,product-6756,9,87,125,202,122
142,product-13082,9,89,104,63,74
143,product-1406,9,90,105,32,223
144,product-435,9,92,155,159,213
145,product-4397,9,96,91,35,133
146,product-6433,9,97,190,205,12
147,product-10884,9,98,88,117,174
148,product-9166,9,100,151,38,154
149,product-3208,9,104,17,109,64
150,product-2305,10,10,199,199,48
151,product-14993,10,10,109,117,51
152,product-11729,10,14,1,193,91
153,product-13069,10,16,30,173,161
154,product-8604,10,18,24,141,35
155,product-12160,10,20,193,72,23
156,product-844,10,22,189,53,150
157,product-14097,10,22,103,191,93
158,product-2427,10,25,55,8,158
159,product-9822,10,26,113,175,224
160,product-11122,10,31,84,152,122
161,product-12975,10,37,213,157,185
162,product-6284,10,38,168,115,143
163,product-10433,10,40,170,94,146
164,product-7987,10,44,23,11,109
165,product-7816,10,51,98,66,139
166,product-10590,10,53,58,137,152
167,product-156,10,63,148,75,58
168,product-8575,10,76,178,86,109
169,product-2501,10,85,109,223,90
170,product-6277,10,94,34,162,15
171,product-1442,10,103,190,151,22
172,product-5640,11,22,110,189,213
173,product-4698,11,26,225,196,50
174,product-11981,11,27,236,193,161
175,product-6073,11,31,204,182,115
176,product-14089,11,31,199,51,112
177,product-10437,11,38,152,208,134
178,product-14147,11,46,42,50,190
179,product-11487,11,53,94,21,156
180,product-13086,11,65,75,129,183
181,product-7080,11,71,98,117,84
182,product-8869,11,71,58,54,106
183,product-1861,11,74,160,171,101
184,product-13601,11,75,182,62,75
185,product-8187,11,78,79,201,221
186,product-10424,11,80,151,126,16
187,product-11645,11,88,95,92,95
188,product-4106,11,91,158,69,171
189,product-11325,11,101,223,61,124
190,product-14053,11,102,34,178,106
191,product-2364,11,103,17,69,175
192,product-301,11,106,84,139,10
193,product-8657,12,12,5,8,156
194,product-1877,12,14,209,75,234
195,product-2824,12,22,91,96,150
196,product-7555,12,24,172,70,43
197,product-1482,12,25,229,201,108
198,product-2470,12,26,97,246,133
199,product-10102,12,27,18,167,134
200,product-10577,12,28,67,102,223
201,product-13163,12,31,151,171,107
202,product-11738,12,32,39,131,149
203,product-4480,12,41,192,102,44
204,product-12910,12,42,231,55,154
205,product-1007,12,43,132,103,42
206,product-3388,12,43,68,73,70
207,product-8962,12,47,179,230,39
208,product-9217,12,50,109,155,169
209,product-2553,12,52,121,150,98
210,product-5112,12,57,52,16,271
211,product-11328,12,59,117,210,90
212,product-16,12,64,149,164,156
213,product-1102,12,64,99,174,158
214,product-14368,12,66,138,63,257
215,product-5267,12,73,75,47,77
216,product-531,12,85,185,86,147
217,product-12455,12,89,200,92,96
218,product-4483,12,91,146,99,53
219,product-12934,12,92,180,73,82
220,product-6782,12,97,140,103,98
221,product-2274,12,100,182,169,199
222,product-9597,12,107,47,210,164
223,product-3048,13,25,172,172,109
224,product-6966,13,32,58,80,17
225,product-10709,13,32,196,182,40
226,product-4243,13,36,154,70,165
227,product-2000,13,39,56,119,238
228,product-4365,13,40,123,75,64
229,product-12856,13,44,227,131,97
230,product-8189,13,49,27,67,68
231,product-11678,13,50,206,134,176
232,product-26,13,58,269,91,174
233,product-565,13,59,115,143,42
234,product-12452,13,70,145,105,49
235,product-5054,13,76,198,137,149
236,product-7390,13,76,184,54,219
237,product-11877,13,77,158,72,141
238,product-9073,13,80,62,173,225
239,product-7000,13,81,196,178,104
240,product-9002,13,84,170,142,162
241,product-13615,13,84,29,42,128
242,product-8705,13,85,162,45,77
243,product-3847,13,87,206,75,215
244,product-7664,13,90,57,187,40
245,product-6342,13,92,64,129,71
246,product-646,13,94,154,58,68
247,product-4543,13,94,52,39,247
248,product-13717,13,102,22,64,148
249,product-14709,13,106,117,32,105
250,product-342,14,15,31,149,178
251,product-10451,14,18,268,103,75
252,product-2776,14,35,144,155,195
253,product-2621,14,40,69,150,132
254,product-5061,14,42,127,166,34
255,product-10779,14,44,183,176,33
256,product-11304,14,47,100,209,228
257,product-1721,14,48,35,146,103
258,product-7125,14,53,178,188,197
259,product-2921,14,59,208,115,48
260,product-12590,14,63,82,128,170
261,product-7809,14,64,71,196,155
262,product-8910,14,67,228,81,28
263,product-14318,14,67,213,126,108
264,product-5876,14,70,29,178,104
265,product-8120,14,73,32,200,91
266,product-6141,14,76,75,114,23
267,product-1532,14,78,173,203,81
268,product-12896,14,79,212,185,242
269,product-11126,14,81,119,129,138
270,product-2384,14,88,210,176,192
271,product-6305,14,88,14,52,202
272,product-6365,14,94,210,63,190
273,product-2184,14,97,44,109,143
274,product-11883,14,100,20,40,251
275,product-370,14,101,176,42,78
276,product-11159,14,104,94,132,178
277,product-3158,14,107,36,215,193
278,product-2679,15,19,156,70,122
279,product-12618,15,21,49,224,204
280,product-4220,15,25,108,42,119
281,product-5967,15,25,35,1,219
282,product-5363,15,26,87,23,60
283,product-4949,15,32,215,138,38
284,product-9777,15,34,43,160,177
285,product-6117,15,36,66,196,164
286,product-621,15,45,152,146,185
287,product-3273,15,46,286,59,177
288,product-10438,15,46,198,122,214
289,product-12973,15,51,152,115,225
290,product-14865,15,56,134,32,171
291,product-13948,15,72,207,159,126
292,product-10462,15,75,140,107,33
293,product-14205,15,76,163,46,132
294,product-3028,15,77,217,130,182
295,product-7531,15,79,96,210,26
296,product-11006,15,82,173,40,100
297,product-4046,15,83,247,213,127
298,product-4174,15,87,215,57,152
299,product-7482,15,94,88,205,58
300,product-601,15,98,64,231,73
301,product-3900,15,98,62,184,82
302,product-1585,15,106,136,18,158
303,product-7465,15,106,115,113,200
304,product-12104,15,106,66,112,117
305,product-574,15,108,188,192,142
306,product-7998,15,109,196,98,143
307,product-9477,15,109,142,139,148
308,product-6651,15,110,179,97,165
309,product-8578,15,110,70,113,132
310,product-14175,16,17,231,181,170
311,product-3760,16,21,208,134,37
312,product-7310,16,21,17,121,68
313,product-8523,16,22,211,190,133
314,product-13888,16,22,45,128,212
315,product-11955,16,24,72,137,187
316,product-13011,16,26,69,105,169
317,product-8086,16,31,188,226,27
318,product-3378,16,32,69,76,57
319,product-9578,16,33,105,73,177
320,product-12533,16,33,43,184,196
321,product-2041,16,35,87,99,92
322,product-12980,16,35,169,10,36
323,product-9535,16,36,76,34,225
324,product-117,16,37,160,144,83
325,product-700,16,37,98,26,161
326,product-9291,16,45,108,180,128
327,product-10881,16,52,130,202,176
328,product-4061,16,58,41,145,133
329,product-3207,16,59,166,137,97
330,product-543,16,61,120,42,110
331,product-11380,16,65,147,147,131
332,product-7513,16,66,80,228,87
333,product-5111,16,70,98,144,53
334,product-7655,16,86,62,183,47
335,product-11474,16,94,51,169,168
336,product-1307,16,98,136,75,217
337,product-8304,16,98,98,169,52
338,product-146,16,99,194,139,201
339,product-2286,16,104,138,116,80
340,product-1135,17,17,239,124,187
341,product-1920,17,18,24,44,191
342,product-6749,17,23,48,125,122
343,product-13402,17,24,119,208,197
344,product-10567,17,26,196,123,194
345,product-36,17,34,58,163,165
346,product-1286,17,34,84,177,114
347,product-2196,17,35,132,10,75
348,product-4307,17,38,52,232,135
349,product-4642,17,42,63,65,210
350,product-5896,17,43,56,68,234
351,product-5777,17,49,44,163,141
352,product-6195,17,51,116,81,107
353,product-6034,17,54,189,83,253
354,product-6764,17,62,191,202,36
355,product-809,17,63,71,122,18
356,product-3634,17,66,231,137,15
357,product-2543,17,68,70,71,34
358,product-11277,17,68,204,180,133
359,product-7841,17,69,64,131,71
360,product-6999,17,70,239,109,65
361,product-9270,17,71,159,191,181
362,product-12874,17,72,133,186,187
363,product-3777,17,79,281,126,171
364,product-2405,17,84,181,133,19
365,product-6563,17,88,140,165,47
366,product-6936,17,92,101,121,187
367,product-10169,17,93,170,56,208
368,product-4236,17,101,16,138,240
